id,time,precipitation,snowfall,snow_height,freezinglevel_height,rain,showers,weathercode,weather_description
88,2025-04-25T05:00,0.0,0.0,0.0,3580.0,0.0,0.0,2,Partly cloudy
88,2025-04-25T06:00,0.0,0.0,0.0,3600.0,0.0,0.0,3,Overcast
88,2025-04-25T07:00,0.0,0.0,0.0,3640.0,0.0,0.0,3,Overcast
88,2025-04-25T08:00,0.0,0.0,0.0,3650.0,0.0,0.0,3,Overcast
88,2025-04-25T09:00,0.0,0.0,0.0,3650.0,0.0,0.0,3,Overcast
88,2025-04-25T10:00,0.0,0.0,0.0,3640.0,0.0,0.0,3,Overcast
88,2025-04-25T11:00,0.0,0.0,0.0,3640.0,0.0,0.0,3,Overcast
88,2025-04-25T12:00,0.0,0.0,0.0,3620.0,0.0,0.0,3,Overcast
88,2025-04-25T13:00,0.0,0.0,0.0,3660.0,0.0,0.0,3,Overcast
88,2025-04-25T14:00,0.0,0.0,0.0,3700.0,0.0,0.0,3,Overcast
88,2025-04-25T15:00,0.0,0.0,0.0,3740.0,0.0,0.0,3,Overcast
88,2025-04-25T16:00,0.0,0.0,0.0,3730.0,0.0,0.0,3,Overcast
88,2025-04-25T17:00,0.0,0.0,0.0,3710.0,0.0,0.0,3,Overcast
88,2025-04-25T18:00,0.0,0.0,0.0,3700.0,0.0,0.0,3,Overcast
88,2025-04-25T19:00,0.8,0.0,0.0,3460.0,0.8,0.0,53,Drizzle: Moderate intensity
88,2025-04-25T20:00,0.8,0.0,0.0,3220.0,0.8,0.0,53,Drizzle: Moderate intensity
88,2025-04-25T21:00,0.8,0.0,0.0,2980.0,0.8,0.0,53,Drizzle: Moderate intensity
88,2025-04-25T22:00,0.4,0.0,0.0,3100.0,0.4,0.0,51,Drizzle: Light intensity
88,2025-04-25T23:00,0.4,0.0,0.0,3220.0,0.4,0.0,51,Drizzle: Light intensity
88,2025-04-26T00:00,0.4,0.0,0.0,3340.0,0.4,0.0,51,Drizzle: Light intensity
88,2025-04-26T01:00,0.1,0.0,0.0,3390.0,0.0,0.1,51,Drizzle: Light intensity
88,2025-04-26T02:00,0.1,0.0,0.0,3430.0,0.0,0.1,51,Drizzle: Light intensity
88,2025-04-26T03:00,0.1,0.0,0.0,3480.0,0.0,0.1,51,Drizzle: Light intensity
88,2025-04-26T04:00,0.0,0.0,0.0,3530.0,0.0,0.0,3,Overcast
88,2025-04-26T05:00,0.0,0.0,0.0,3580.0,0.0,0.0,3,Overcast
88,2025-04-26T06:00,0.0,0.0,0.0,3630.0,0.0,0.0,3,Overcast
88,2025-04-26T07:00,0.0,0.0,0.0,3620.0,0.0,0.0,3,Overcast
88,2025-04-26T08:00,0.0,0.0,0.0,3620.0,0.0,0.0,3,Overcast
88,2025-04-26T09:00,0.0,0.0,0.0,3610.0,0.0,0.0,3,Overcast
88,2025-04-26T10:00,0.0,0.0,0.0,3370.0,0.0,0.0,3,Overcast
88,2025-04-26T11:00,0.0,0.0,0.0,3120.0,0.0,0.0,3,Overcast
88,2025-04-26T12:00,0.0,0.0,0.0,2880.0,0.0,0.0,3,Overcast
88,2025-04-26T13:00,0.0,0.0,0.0,3040.0,0.0,0.0,2,Partly cloudy
88,2025-04-26T14:00,0.0,0.0,0.0,3190.0,0.0,0.0,2,Partly cloudy
88,2025-04-26T15:00,0.0,0.0,0.0,3350.0,0.0,0.0,1,Mainly clear
88,2025-04-26T16:00,0.0,0.0,0.0,3420.0,0.0,0.0,1,Mainly clear
88,2025-04-26T17:00,0.0,0.0,0.0,3490.0,0.0,0.0,0,Clear sky
88,2025-04-26T18:00,0.0,0.0,0.0,3560.0,0.0,0.0,0,Clear sky
88,2025-04-26T19:00,0.0,0.0,0.0,3650.0,0.0,0.0,1,Mainly clear
88,2025-04-26T20:00,0.0,0.0,0.0,3740.0,0.0,0.0,2,Partly cloudy
88,2025-04-26T21:00,0.0,0.0,0.0,3830.0,0.0,0.0,3,Overcast
88,2025-04-26T22:00,0.0,0.0,0.0,3800.0,0.0,0.0,3,Overcast
88,2025-04-26T23:00,0.0,0.0,0.0,3780.0,0.0,0.0,2,Partly cloudy
89,2025-04-20T00:00,0.0,0.0,0.02,2930.0,0.0,0.0,1,Mainly clear
89,2025-04-20T01:00,0.0,0.0,0.02,2920.0,0.0,0.0,1,Mainly clear
89,2025-04-20T02:00,0.0,0.0,0.02,2910.0,0.0,0.0,2,Partly cloudy
89,2025-04-20T03:00,0.0,0.0,0.02,2800.0,0.0,0.0,3,Overcast
89,2025-04-20T04:00,0.0,0.0,0.02,2710.0,0.0,0.0,3,Overcast
89,2025-04-20T05:00,0.0,0.0,0.02,2660.0,0.0,0.0,3,Overcast
89,2025-04-20T06:00,0.0,0.0,0.02,2500.0,0.0,0.0,3,Overcast
89,2025-04-20T07:00,0.0,0.0,0.02,2350.0,0.0,0.0,2,Partly cloudy
89,2025-04-20T08:00,0.0,0.0,0.02,2170.0,0.0,0.0,0,Clear sky
89,2025-04-20T09:00,0.0,0.0,0.02,2060.0,0.0,0.0,0,Clear sky
89,2025-04-20T10:00,0.0,0.0,0.02,1960.0,0.0,0.0,0,Clear sky
89,2025-04-20T11:00,0.0,0.0,0.02,1940.0,0.0,0.0,1,Mainly clear
89,2025-04-20T12:00,0.0,0.0,0.02,1880.0,0.0,0.0,0,Clear sky
89,2025-04-20T13:00,0.0,0.0,0.02,2010.0,0.0,0.0,1,Mainly clear
89,2025-04-20T14:00,0.0,0.0,0.02,2350.0,0.0,0.0,1,Mainly clear
89,2025-04-20T15:00,0.0,0.0,0.02,2550.0,0.0,0.0,2,Partly cloudy
89,2025-04-20T16:00,0.0,0.0,0.02,2670.0,0.0,0.0,2,Partly cloudy
89,2025-04-20T17:00,0.0,0.0,0.01,2780.0,0.0,0.0,1,Mainly clear
89,2025-04-20T18:00,0.0,0.0,0.01,2850.0,0.0,0.0,1,Mainly clear
89,2025-04-20T19:00,0.0,0.0,0.01,2950.0,0.0,0.0,1,Mainly clear
89,2025-04-20T20:00,0.0,0.0,0.01,3030.0,0.0,0.0,1,Mainly clear
89,2025-04-20T21:00,0.0,0.0,0.01,3130.0,0.0,0.0,3,Overcast
89,2025-04-20T22:00,0.0,0.0,0.01,3200.0,0.0,0.0,3,Overcast
89,2025-04-20T23:00,0.0,0.0,0.01,3240.0,0.0,0.0,3,Overcast
89,2025-04-21T00:00,0.0,0.0,0.0,3310.0,0.0,0.0,3,Overcast
89,2025-04-21T01:00,0.0,0.0,0.0,3330.0,0.0,0.0,3,Overcast
89,2025-04-21T02:00,0.0,0.0,0.0,3280.0,0.0,0.0,3,Overcast
89,2025-04-21T03:00,0.0,0.0,0.0,3260.0,0.0,0.0,0,Clear sky
89,2025-04-21T04:00,0.0,0.0,0.0,3270.0,0.0,0.0,0,Clear sky
89,2025-04-21T05:00,0.0,0.0,0.0,3240.0,0.0,0.0,0,Clear sky
89,2025-04-21T06:00,0.0,0.0,0.0,3210.0,0.0,0.0,0,Clear sky
89,2025-04-21T07:00,0.0,0.0,0.0,3270.0,0.0,0.0,0,Clear sky
89,2025-04-21T08:00,0.0,0.0,0.0,3300.0,0.0,0.0,0,Clear sky
89,2025-04-21T09:00,0.0,0.0,0.0,3330.0,0.0,0.0,0,Clear sky
89,2025-04-21T10:00,0.0,0.0,0.0,3300.0,0.0,0.0,0,Clear sky
89,2025-04-21T11:00,0.0,0.0,0.0,2490.0,0.0,0.0,0,Clear sky
89,2025-04-21T12:00,0.0,0.0,0.0,2460.0,0.0,0.0,0,Clear sky
89,2025-04-21T13:00,0.0,0.0,0.0,3390.0,0.0,0.0,0,Clear sky
89,2025-04-21T14:00,0.0,0.0,0.0,3470.0,0.0,0.0,0,Clear sky
89,2025-04-21T15:00,0.0,0.0,0.0,3450.0,0.0,0.0,0,Clear sky
89,2025-04-21T16:00,0.0,0.0,0.0,3430.0,0.0,0.0,0,Clear sky
89,2025-04-21T17:00,0.0,0.0,0.0,3410.0,0.0,0.0,0,Clear sky
89,2025-04-21T18:00,0.0,0.0,0.0,3420.0,0.0,0.0,0,Clear sky
89,2025-04-21T19:00,0.0,0.0,0.0,3470.0,0.0,0.0,3,Overcast
89,2025-04-21T20:00,0.0,0.0,0.0,3550.0,0.0,0.0,3,Overcast
89,2025-04-21T21:00,0.0,0.0,0.0,3630.0,0.0,0.0,3,Overcast
89,2025-04-21T22:00,0.0,0.0,0.0,3700.0,0.0,0.0,3,Overcast
89,2025-04-21T23:00,0.0,0.0,0.0,3730.0,0.0,0.0,3,Overcast
89,2025-04-22T00:00,0.0,0.0,0.0,3760.0,0.0,0.0,3,Overcast
89,2025-04-22T01:00,0.0,0.0,0.0,3760.0,0.0,0.0,3,Overcast
89,2025-04-22T02:00,0.0,0.0,0.0,3780.0,0.0,0.0,2,Partly cloudy
89,2025-04-22T03:00,0.0,0.0,0.0,3750.0,0.0,0.0,3,Overcast
89,2025-04-22T04:00,0.0,0.0,0.0,3700.0,0.0,0.0,2,Partly cloudy
89,2025-04-22T05:00,0.0,0.0,0.0,3700.0,0.0,0.0,3,Overcast
89,2025-04-22T06:00,0.0,0.0,0.0,3690.0,0.0,0.0,3,Overcast
89,2025-04-22T07:00,0.0,0.0,0.0,3570.0,0.0,0.0,3,Overcast
89,2025-04-22T08:00,0.0,0.0,0.0,3540.0,0.0,0.0,3,Overcast
89,2025-04-22T09:00,0.0,0.0,0.0,3550.0,0.0,0.0,1,Mainly clear
89,2025-04-22T10:00,0.0,0.0,0.0,3600.0,0.0,0.0,3,Overcast
89,2025-04-22T11:00,0.0,0.0,0.0,3690.0,0.0,0.0,3,Overcast
89,2025-04-22T12:00,0.0,0.0,0.0,3660.0,0.0,0.0,2,Partly cloudy
89,2025-04-22T13:00,0.0,0.0,0.0,3600.0,0.0,0.0,2,Partly cloudy
89,2025-04-22T14:00,0.0,0.0,0.0,3580.0,0.0,0.0,0,Clear sky
89,2025-04-22T15:00,0.0,0.0,0.0,3550.0,0.0,0.0,0,Clear sky
89,2025-04-22T16:00,0.0,0.0,0.0,3530.0,0.0,0.0,1,Mainly clear
89,2025-04-22T17:00,0.0,0.0,0.0,3580.0,0.0,0.0,3,Overcast
89,2025-04-22T18:00,0.0,0.0,0.0,3640.0,0.0,0.0,3,Overcast
89,2025-04-22T19:00,0.0,0.0,0.0,3490.0,0.0,0.0,3,Overcast
89,2025-04-22T20:00,0.1,0.0,0.0,3530.0,0.1,0.0,51,Drizzle: Light intensity
89,2025-04-22T21:00,0.1,0.0,0.0,3560.0,0.1,0.0,51,Drizzle: Light intensity
89,2025-04-22T22:00,0.0,0.0,0.0,3640.0,0.0,0.0,3,Overcast
89,2025-04-22T23:00,0.0,0.0,0.0,3520.0,0.0,0.0,3,Overcast
89,2025-04-23T00:00,0.1,0.0,0.0,3670.0,0.0,0.1,51,Drizzle: Light intensity
89,2025-04-23T01:00,0.5,0.0,0.0,3410.0,0.2,0.3,53,Drizzle: Moderate intensity
89,2025-04-23T02:00,0.1,0.0,0.0,3660.0,0.1,0.0,51,Drizzle: Light intensity
89,2025-04-23T03:00,0.0,0.0,0.0,3630.0,0.0,0.0,0,Clear sky
89,2025-04-23T04:00,0.0,0.0,0.0,3650.0,0.0,0.0,1,Mainly clear
89,2025-04-23T05:00,0.0,0.0,0.0,3640.0,0.0,0.0,0,Clear sky
89,2025-04-23T06:00,0.0,0.0,0.0,3610.0,0.0,0.0,0,Clear sky
89,2025-04-23T07:00,0.0,0.0,0.0,3570.0,0.0,0.0,0,Clear sky
89,2025-04-23T08:00,0.0,0.0,0.0,3590.0,0.0,0.0,0,Clear sky
89,2025-04-23T09:00,0.0,0.0,0.0,3570.0,0.0,0.0,0,Clear sky
89,2025-04-23T10:00,0.0,0.0,0.0,3580.0,0.0,0.0,3,Overcast
89,2025-04-23T11:00,0.0,0.0,0.0,3570.0,0.0,0.0,3,Overcast
89,2025-04-23T12:00,0.0,0.0,0.0,3560.0,0.0,0.0,3,Overcast
89,2025-04-23T13:00,0.0,0.0,0.0,3550.0,0.0,0.0,3,Overcast
89,2025-04-23T14:00,0.0,0.0,0.0,3560.0,0.0,0.0,3,Overcast
89,2025-04-23T15:00,0.0,0.0,0.0,3580.0,0.0,0.0,3,Overcast
89,2025-04-23T16:00,0.0,0.0,0.0,3600.0,0.0,0.0,3,Overcast
89,2025-04-23T17:00,0.0,0.0,0.0,3610.0,0.0,0.0,3,Overcast
89,2025-04-23T18:00,0.0,0.0,0.0,3710.0,0.0,0.0,3,Overcast
89,2025-04-23T19:00,0.0,0.0,0.0,3720.0,0.0,0.0,3,Overcast
89,2025-04-23T20:00,0.0,0.0,0.0,3770.0,0.0,0.0,3,Overcast
89,2025-04-23T21:00,0.0,0.0,0.0,3830.0,0.0,0.0,3,Overcast
89,2025-04-23T22:00,0.0,0.0,0.0,3870.0,0.0,0.0,3,Overcast
89,2025-04-23T23:00,0.0,0.0,0.0,3820.0,0.0,0.0,3,Overcast
89,2025-04-24T00:00,0.0,0.0,0.0,3760.0,0.0,0.0,3,Overcast
89,2025-04-24T01:00,0.0,0.0,0.0,3770.0,0.0,0.0,0,Clear sky
89,2025-04-24T02:00,0.0,0.0,0.0,3800.0,0.0,0.0,0,Clear sky
89,2025-04-24T03:00,0.0,0.0,0.0,3770.0,0.0,0.0,2,Partly cloudy
89,2025-04-24T04:00,0.0,0.0,0.0,3730.0,0.0,0.0,2,Partly cloudy
89,2025-04-24T05:00,0.0,0.0,0.0,3630.0,0.0,0.0,0,Clear sky
89,2025-04-24T06:00,0.0,0.0,0.0,3500.0,0.0,0.0,0,Clear sky
89,2025-04-24T07:00,0.0,0.0,0.0,3320.0,0.0,0.0,2,Partly cloudy
89,2025-04-24T08:00,0.0,0.0,0.0,3150.0,0.0,0.0,3,Overcast
89,2025-04-24T09:00,0.0,0.0,0.0,3080.0,0.0,0.0,0,Clear sky
89,2025-04-24T10:00,0.0,0.0,0.0,2940.0,0.0,0.0,0,Clear sky
89,2025-04-24T11:00,0.0,0.0,0.0,3040.0,0.0,0.0,0,Clear sky
89,2025-04-24T12:00,0.0,0.0,0.0,3050.0,0.0,0.0,0,Clear sky
89,2025-04-24T13:00,0.0,0.0,0.0,3290.0,0.0,0.0,0,Clear sky
89,2025-04-24T14:00,0.0,0.0,0.0,3310.0,0.0,0.0,0,Clear sky
89,2025-04-24T15:00,0.0,0.0,0.0,3330.0,0.0,0.0,0,Clear sky
89,2025-04-24T16:00,0.0,0.0,0.0,3380.0,0.0,0.0,1,Mainly clear
89,2025-04-24T17:00,0.0,0.0,0.0,3440.0,0.0,0.0,0,Clear sky
89,2025-04-24T18:00,0.0,0.0,0.0,3550.0,0.0,0.0,2,Partly cloudy
89,2025-04-24T19:00,0.1,0.0,0.0,3570.0,0.0,0.1,51,Drizzle: Light intensity
89,2025-04-24T20:00,0.2,0.0,0.0,3610.0,0.2,0.0,51,Drizzle: Light intensity
89,2025-04-24T21:00,0.0,0.0,0.0,3620.0,0.0,0.0,1,Mainly clear
89,2025-04-24T22:00,0.0,0.0,0.0,3670.0,0.0,0.0,1,Mainly clear
89,2025-04-24T23:00,0.0,0.0,0.0,3680.0,0.0,0.0,0,Clear sky
89,2025-04-25T00:00,0.7,0.0,0.0,3330.0,0.7,0.0,53,Drizzle: Moderate intensity
89,2025-04-25T01:00,0.1,0.0,0.0,3610.0,0.1,0.0,51,Drizzle: Light intensity
89,2025-04-25T02:00,0.0,0.0,0.0,3570.0,0.0,0.0,2,Partly cloudy
89,2025-04-25T03:00,0.0,0.0,0.0,3550.0,0.0,0.0,0,Clear sky
89,2025-04-25T04:00,0.0,0.0,0.0,3550.0,0.0,0.0,2,Partly cloudy
89,2025-04-25T05:00,0.0,0.0,0.0,3580.0,0.0,0.0,2,Partly cloudy
89,2025-04-25T06:00,0.0,0.0,0.0,3600.0,0.0,0.0,3,Overcast
89,2025-04-25T07:00,0.0,0.0,0.0,3640.0,0.0,0.0,3,Overcast
89,2025-04-25T08:00,0.0,0.0,0.0,3650.0,0.0,0.0,3,Overcast
89,2025-04-25T09:00,0.0,0.0,0.0,3650.0,0.0,0.0,3,Overcast
89,2025-04-25T10:00,0.0,0.0,0.0,3640.0,0.0,0.0,3,Overcast
89,2025-04-25T11:00,0.0,0.0,0.0,3640.0,0.0,0.0,3,Overcast
89,2025-04-25T12:00,0.0,0.0,0.0,3620.0,0.0,0.0,3,Overcast
89,2025-04-25T13:00,0.0,0.0,0.0,3660.0,0.0,0.0,3,Overcast
89,2025-04-25T14:00,0.0,0.0,0.0,3700.0,0.0,0.0,3,Overcast
89,2025-04-25T15:00,0.0,0.0,0.0,3740.0,0.0,0.0,3,Overcast
89,2025-04-25T16:00,0.0,0.0,0.0,3730.0,0.0,0.0,3,Overcast
89,2025-04-25T17:00,0.0,0.0,0.0,3710.0,0.0,0.0,3,Overcast
89,2025-04-25T18:00,0.0,0.0,0.0,3700.0,0.0,0.0,3,Overcast
89,2025-04-25T19:00,0.8,0.0,0.0,3460.0,0.8,0.0,53,Drizzle: Moderate intensity
89,2025-04-25T20:00,0.8,0.0,0.0,3220.0,0.8,0.0,53,Drizzle: Moderate intensity
89,2025-04-25T21:00,0.8,0.0,0.0,2980.0,0.8,0.0,53,Drizzle: Moderate intensity
89,2025-04-25T22:00,0.4,0.0,0.0,3100.0,0.4,0.0,51,Drizzle: Light intensity
89,2025-04-25T23:00,0.4,0.0,0.0,3220.0,0.4,0.0,51,Drizzle: Light intensity
89,2025-04-26T00:00,0.4,0.0,0.0,3340.0,0.4,0.0,51,Drizzle: Light intensity
89,2025-04-26T01:00,0.1,0.0,0.0,3390.0,0.0,0.1,51,Drizzle: Light intensity
89,2025-04-26T02:00,0.1,0.0,0.0,3430.0,0.0,0.1,51,Drizzle: Light intensity
89,2025-04-26T03:00,0.1,0.0,0.0,3480.0,0.0,0.1,51,Drizzle: Light intensity
89,2025-04-26T04:00,0.0,0.0,0.0,3530.0,0.0,0.0,3,Overcast
89,2025-04-26T05:00,0.0,0.0,0.0,3580.0,0.0,0.0,3,Overcast
89,2025-04-26T06:00,0.0,0.0,0.0,3630.0,0.0,0.0,3,Overcast
89,2025-04-26T07:00,0.0,0.0,0.0,3620.0,0.0,0.0,3,Overcast
89,2025-04-26T08:00,0.0,0.0,0.0,3620.0,0.0,0.0,3,Overcast
89,2025-04-26T09:00,0.0,0.0,0.0,3610.0,0.0,0.0,3,Overcast
89,2025-04-26T10:00,0.0,0.0,0.0,3370.0,0.0,0.0,3,Overcast
89,2025-04-26T11:00,0.0,0.0,0.0,3120.0,0.0,0.0,3,Overcast
89,2025-04-26T12:00,0.0,0.0,0.0,2880.0,0.0,0.0,3,Overcast
89,2025-04-26T13:00,0.0,0.0,0.0,3040.0,0.0,0.0,2,Partly cloudy
89,2025-04-26T14:00,0.0,0.0,0.0,3190.0,0.0,0.0,2,Partly cloudy
89,2025-04-26T15:00,0.0,0.0,0.0,3350.0,0.0,0.0,1,Mainly clear
89,2025-04-26T16:00,0.0,0.0,0.0,3420.0,0.0,0.0,1,Mainly clear
89,2025-04-26T17:00,0.0,0.0,0.0,3490.0,0.0,0.0,0,Clear sky
89,2025-04-26T18:00,0.0,0.0,0.0,3560.0,0.0,0.0,0,Clear sky
89,2025-04-26T19:00,0.0,0.0,0.0,3650.0,0.0,0.0,1,Mainly clear
89,2025-04-26T20:00,0.0,0.0,0.0,3740.0,0.0,0.0,2,Partly cloudy
89,2025-04-26T21:00,0.0,0.0,0.0,3830.0,0.0,0.0,3,Overcast
89,2025-04-26T22:00,0.0,0.0,0.0,3800.0,0.0,0.0,3,Overcast
89,2025-04-26T23:00,0.0,0.0,0.0,3780.0,0.0,0.0,2,Partly cloudy
90,2025-04-20T00:00,0.0,0.0,0.0,3310.0,0.0,0.0,0,Clear sky
90,2025-04-20T01:00,0.0,0.0,0.0,3320.0,0.0,0.0,0,Clear sky
90,2025-04-20T02:00,0.0,0.0,0.0,3290.0,0.0,0.0,0,Clear sky
90,2025-04-20T03:00,0.0,0.0,0.0,3230.0,0.0,0.0,0,Clear sky
90,2025-04-20T04:00,0.0,0.0,0.0,3170.0,0.0,0.0,0,Clear sky
90,2025-04-20T05:00,0.0,0.0,0.0,3210.0,0.0,0.0,0,Clear sky
90,2025-04-20T06:00,0.0,0.0,0.0,3160.0,0.0,0.0,0,Clear sky
90,2025-04-20T07:00,0.0,0.0,0.0,3100.0,0.0,0.0,0,Clear sky
90,2025-04-20T08:00,0.0,0.0,0.0,3100.0,0.0,0.0,0,Clear sky
90,2025-04-20T09:00,0.0,0.0,0.0,3080.0,0.0,0.0,0,Clear sky
90,2025-04-20T10:00,0.0,0.0,0.0,3070.0,0.0,0.0,0,Clear sky
90,2025-04-20T11:00,0.0,0.0,0.0,3120.0,0.0,0.0,45,Fog and depositing rime fog
90,2025-04-20T12:00,0.0,0.0,0.0,3130.0,0.0,0.0,0,Clear sky
90,2025-04-20T13:00,0.0,0.0,0.0,3130.0,0.0,0.0,45,Fog and depositing rime fog
90,2025-04-20T14:00,0.0,0.0,0.0,3170.0,0.0,0.0,45,Fog and depositing rime fog
90,2025-04-20T15:00,0.0,0.0,0.0,3180.0,0.0,0.0,0,Clear sky
90,2025-04-20T16:00,0.0,0.0,0.0,3200.0,0.0,0.0,0,Clear sky
90,2025-04-20T17:00,0.0,0.0,0.0,3200.0,0.0,0.0,0,Clear sky
90,2025-04-20T18:00,0.0,0.0,0.0,3270.0,0.0,0.0,0,Clear sky
90,2025-04-20T19:00,0.0,0.0,0.0,3300.0,0.0,0.0,0,Clear sky
90,2025-04-20T20:00,0.0,0.0,0.0,3350.0,0.0,0.0,0,Clear sky
90,2025-04-20T21:00,0.0,0.0,0.0,3350.0,0.0,0.0,0,Clear sky
90,2025-04-20T22:00,0.0,0.0,0.0,3250.0,0.0,0.0,0,Clear sky
90,2025-04-20T23:00,0.0,0.0,0.0,3390.0,0.0,0.0,0,Clear sky
90,2025-04-21T00:00,0.0,0.0,0.0,3480.0,0.0,0.0,0,Clear sky
90,2025-04-21T01:00,0.0,0.0,0.0,3520.0,0.0,0.0,0,Clear sky
90,2025-04-21T02:00,0.0,0.0,0.0,3530.0,0.0,0.0,0,Clear sky
90,2025-04-21T03:00,0.0,0.0,0.0,3510.0,0.0,0.0,0,Clear sky
90,2025-04-21T04:00,0.0,0.0,0.0,3490.0,0.0,0.0,3,Overcast
90,2025-04-21T05:00,0.0,0.0,0.0,3450.0,0.0,0.0,3,Overcast
90,2025-04-21T06:00,0.0,0.0,0.0,3370.0,0.0,0.0,0,Clear sky
90,2025-04-21T07:00,0.0,0.0,0.0,3260.0,0.0,0.0,0,Clear sky
90,2025-04-21T08:00,0.0,0.0,0.0,3200.0,0.0,0.0,0,Clear sky
90,2025-04-21T09:00,0.0,0.0,0.0,3110.0,0.0,0.0,0,Clear sky
90,2025-04-21T10:00,0.0,0.0,0.0,3080.0,0.0,0.0,0,Clear sky
90,2025-04-21T11:00,0.0,0.0,0.0,3050.0,0.0,0.0,0,Clear sky
90,2025-04-21T12:00,0.0,0.0,0.0,3050.0,0.0,0.0,0,Clear sky
90,2025-04-21T13:00,0.0,0.0,0.0,3050.0,0.0,0.0,0,Clear sky
90,2025-04-21T14:00,0.0,0.0,0.0,3070.0,0.0,0.0,0,Clear sky
90,2025-04-21T15:00,0.0,0.0,0.0,2980.0,0.0,0.0,0,Clear sky
90,2025-04-21T16:00,0.0,0.0,0.0,3040.0,0.0,0.0,0,Clear sky
90,2025-04-21T17:00,0.0,0.0,0.0,3050.0,0.0,0.0,0,Clear sky
90,2025-04-21T18:00,0.0,0.0,0.0,3080.0,0.0,0.0,0,Clear sky
90,2025-04-21T19:00,0.0,0.0,0.0,3100.0,0.0,0.0,0,Clear sky
90,2025-04-21T20:00,0.0,0.0,0.0,3130.0,0.0,0.0,0,Clear sky
90,2025-04-21T21:00,0.0,0.0,0.0,3170.0,0.0,0.0,0,Clear sky
90,2025-04-21T22:00,0.0,0.0,0.0,3250.0,0.0,0.0,0,Clear sky
90,2025-04-21T23:00,0.0,0.0,0.0,3280.0,0.0,0.0,0,Clear sky
90,2025-04-22T00:00,0.0,0.0,0.0,3310.0,0.0,0.0,0,Clear sky
90,2025-04-22T01:00,0.0,0.0,0.0,3360.0,0.0,0.0,0,Clear sky
90,2025-04-22T02:00,0.0,0.0,0.0,3310.0,0.0,0.0,0,Clear sky
90,2025-04-22T03:00,0.0,0.0,0.0,3250.0,0.0,0.0,0,Clear sky
90,2025-04-22T04:00,0.0,0.0,0.0,3240.0,0.0,0.0,0,Clear sky
90,2025-04-22T05:00,0.0,0.0,0.0,3270.0,0.0,0.0,0,Clear sky
90,2025-04-22T06:00,0.0,0.0,0.0,3250.0,0.0,0.0,0,Clear sky
90,2025-04-22T07:00,0.0,0.0,0.0,3220.0,0.0,0.0,0,Clear sky
90,2025-04-22T08:00,0.0,0.0,0.0,3240.0,0.0,0.0,0,Clear sky
90,2025-04-22T09:00,0.0,0.0,0.0,3260.0,0.0,0.0,0,Clear sky
90,2025-04-22T10:00,0.0,0.0,0.0,3240.0,0.0,0.0,0,Clear sky
90,2025-04-22T11:00,0.0,0.0,0.0,3250.0,0.0,0.0,0,Clear sky
90,2025-04-22T12:00,0.0,0.0,0.0,3210.0,0.0,0.0,0,Clear sky
90,2025-04-22T13:00,0.0,0.0,0.0,3160.0,0.0,0.0,0,Clear sky
90,2025-04-22T14:00,0.0,0.0,0.0,3120.0,0.0,0.0,0,Clear sky
90,2025-04-22T15:00,0.0,0.0,0.0,3130.0,0.0,0.0,3,Overcast
90,2025-04-22T16:00,0.0,0.0,0.0,3130.0,0.0,0.0,3,Overcast
90,2025-04-22T17:00,0.0,0.0,0.0,3120.0,0.0,0.0,3,Overcast
90,2025-04-22T18:00,0.0,0.0,0.0,3080.0,0.0,0.0,3,Overcast
90,2025-04-22T19:00,0.0,0.0,0.0,3150.0,0.0,0.0,3,Overcast
90,2025-04-22T20:00,0.0,0.0,0.0,3170.0,0.0,0.0,3,Overcast
90,2025-04-22T21:00,0.0,0.0,0.0,3180.0,0.0,0.0,0,Clear sky
90,2025-04-22T22:00,0.0,0.0,0.0,3170.0,0.0,0.0,0,Clear sky
90,2025-04-22T23:00,0.0,0.0,0.0,3140.0,0.0,0.0,0,Clear sky
90,2025-04-23T00:00,0.0,0.0,0.0,3100.0,0.0,0.0,0,Clear sky
90,2025-04-23T01:00,0.0,0.0,0.0,3010.0,0.0,0.0,0,Clear sky
90,2025-04-23T02:00,0.0,0.0,0.0,2960.0,0.0,0.0,0,Clear sky
90,2025-04-23T03:00,0.0,0.0,0.0,3020.0,0.0,0.0,0,Clear sky
90,2025-04-23T04:00,0.0,0.0,0.0,3000.0,0.0,0.0,0,Clear sky
90,2025-04-23T05:00,0.0,0.0,0.0,2970.0,0.0,0.0,0,Clear sky
90,2025-04-23T06:00,0.0,0.0,0.0,2940.0,0.0,0.0,0,Clear sky
90,2025-04-23T07:00,0.0,0.0,0.0,2920.0,0.0,0.0,0,Clear sky
90,2025-04-23T08:00,0.0,0.0,0.0,2910.0,0.0,0.0,0,Clear sky
90,2025-04-23T09:00,0.0,0.0,0.0,2180.0,0.0,0.0,0,Clear sky
90,2025-04-23T10:00,0.0,0.0,0.0,2110.0,0.0,0.0,0,Clear sky
90,2025-04-23T11:00,0.0,0.0,0.0,2100.0,0.0,0.0,0,Clear sky
90,2025-04-23T12:00,0.0,0.0,0.0,2160.0,0.0,0.0,0,Clear sky
90,2025-04-23T13:00,0.0,0.0,0.0,2160.0,0.0,0.0,0,Clear sky
90,2025-04-23T14:00,0.0,0.0,0.0,2780.0,0.0,0.0,0,Clear sky
90,2025-04-23T15:00,0.0,0.0,0.0,2780.0,0.0,0.0,0,Clear sky
